conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2006271894891421999,2025-12-31 23:03:14+00:00,0,@TikTocShop Mending ikut aku kita tuku kopi tuku,2006501429897572576,,TikTocShop,in,,0,0,0,https://x.com/ultramilk200ml/status/2006501429897572576,1557547036224126977,ultramilk200ml
2006439718020612428,2025-12-31 18:58:01+00:00,0,"menegak 4 gelas kst tuku, ada gila-gilanya gweh sbagai org yg (aslinya) g terlalu bisa minum kopi",2006439718020612428,,,in,,0,1,0,https://x.com/jwoomilton/status/2006439718020612428,1689168519093698560,jwoomilton
2006354947403812870,2025-12-31 18:00:42+00:00,104,"@txtdarionlshop Kopi: tuku, calf, jago, kopken, point coffee
Matcha: fore, sama point coffee

Udah jarang ngematcha, seringnya ngopi😭",2006425295604330595,,txtdarionlshop,in,,0,1,2,https://x.com/1woofm4tcha/status/2006425295604330595,1969956167238696960,1woofm4tcha
2006354947403812870,2025-12-31 17:35:18+00:00,1,"@txtdarionlshop Kopi : Tuku / Kopken
Matcha : Tomoro / Fore / Titik Koma",2006418901459153038,,txtdarionlshop,in,,0,0,0,https://x.com/zorayafzzzz/status/2006418901459153038,72212103,zorayafzzzz
2006405208985973023,2025-12-31 16:48:32+00:00,0,@shonenxnaifu Hoo. Mayan selisihe iso nggo tuku kopi wkwkw,2006407132015436022,,shonenxnaifu,in,,0,0,0,https://x.com/xttxqx/status/2006407132015436022,59734637,xttxqx
2006376481233236467,2025-12-31 14:46:44+00:00,0,Caffeine... caff...eine.. ☕️ *craving for sum tuku at this hour* ((bliau minat menghabiskan kopi dalam waktu setahun lamanya)) https://t.co/WngYz25LtP,2006376481233236467,https://pbs.twimg.com/media/G9gUxrbaAAARAbP.jpg,,in,,1,0,0,https://x.com/vsoyager/status/2006376481233236467,2362382426,vsoyager
2005841627558912078,2025-12-31 13:04:42+00:00,0,@segahalal Adanya kopi tuku :(,2006350802122850519,,segahalal,in,,0,0,0,https://x.com/rforroberts/status/2006350802122850519,974145962003152896,rforroberts
2006344124392472662,2025-12-31 12:38:09+00:00,0,"Dari kapanan ye gue kepengen bgt minum kopi tuku, ampe mau akhir tahun ga kesampean. 😭
Tiap mau beli ngantrii mulu. Kalo beli online tkt gue, pernah diomelin gegara alamat. Pdhl alamat sesuai.. trauma.. 🥲",2006344124392472662,,,in,,0,0,0,https://x.com/Nurseptya_H/status/2006344124392472662,998514882893905921,Nurseptya_H
2006338356243009669,2025-12-31 12:34:54+00:00,0,@secangkircafein luv secangkir kopi tuku&lt;3,2006343302812180807,,secangkircafein,in,,0,1,0,https://x.com/ddablve/status/2006343302812180807,1939623298134110208,ddablve
2006339339110981773,2025-12-31 12:19:09+00:00,0,"list makanan yg aku makan
1. nasi rames (ayam, kering tempe, bakmie) enak ayamnya meresap
2. gembus goreng sama tahu goreng (isi toge ama mie bihun) terus dicocol ama petis enak si petisnya
3. pilus
4. kopi tuku
5. rawon setan (yg katanya legend, potongan dagingnya gede gede",2006339339110981773,,,in,,0,1,0,https://x.com/littlekyute/status/2006339339110981773,1663716821781082112,littlekyute
2006339125117685823,2025-12-31 12:18:18+00:00,0,"MO BELI KOPI DIMANA MANA PENUH YA ALLAH 😭 fore,,,, tuku,,,,,, ya ALLAH",2006339125117685823,,,in,,0,0,0,https://x.com/urboilix/status/2006339125117685823,1144935132358275072,urboilix
2006336785874649310,2025-12-31 12:09:00+00:00,0,"gimana ceritanya kita orang ga jatuh cinta sama kopi, kemaren beli kopi warnanya item tapi rasanya anggur, terus selanjutnya kopi warnanya item rasanya buah lain lagi, lalu ini lagi jajal drip Sore nya Tuku nyeruput kopi item tapi berasa bolu pisang.",2006336785874649310,,,in,,0,0,0,https://x.com/aragorndrong/status/2006336785874649310,1303575550179434496,aragorndrong
2006314295827779985,2025-12-31 10:39:38+00:00,0,"Most memorable 2025 
- Ngerayain ultah  + kadoin diri sendiri
- Resign di kerjaan pertama
- Ngerasain kopi tuku dan senagih ituu
- Lunasin Cicilan
- ketemu orang orang baru yg seruuu",2006314295827779985,,,in,,0,0,0,https://x.com/Caturicoo/status/2006314295827779985,724935870,Caturicoo
2006308358736036129,2025-12-31 10:16:02+00:00,0,Males banget lek tuku kopi wes ngomong  less sugar tapi barista ne lali🙂‍↕️🙂‍↕️,2006308358736036129,,,in,,0,0,0,https://x.com/twistoxxo/status/2006308358736036129,2166167010,twistoxxo
2006292546776129732,2025-12-31 09:13:12+00:00,0,open po kopi tuku buat area smg,2006292546776129732,,,in,,0,0,0,https://x.com/ayyrafle/status/2006292546776129732,1908785002407776256,ayyrafle
2006275440479178892,2025-12-31 08:05:19+00:00,0,"kopi tuku
https://t.co/jCDhrAxOSM

shihlin
https://t.co/7zI8guksbS https://t.co/BINXMAYS9H",2006275461689794700,https://pbs.twimg.com/media/G9e4l6MbYAAtEha.jpg,divetodeepest,in,,0,1,0,https://x.com/divetodeepest/status/2006275461689794700,1943274929912451072,divetodeepest
2006268513380687886,2025-12-31 07:37:42+00:00,0,kopi tuku jogja bisa di ojol ga sih?,2006268513380687886,,,in,,0,0,0,https://x.com/secpomegrarchi/status/2006268513380687886,1702220902103142401,secpomegrarchi
2006263009916903822,2025-12-31 07:15:50+00:00,0,"Diskon kopi shopeefood rabu akhir tahun

Kopi Calf
https://t.co/9JZ29zIs09

Kopi Tuku
https://t.co/vkZDvhSw1K

Kopi Philosophy
https://t.co/Q7X7vX5fiP

Kopi Kenangan
https://t.co/W98Ul1yEow

Janji Jiwa
https://t.co/4Ruwz0dceq",2006263009916903822,,,in,,0,0,0,https://x.com/ike_tjn/status/2006263009916903822,513346093,ike_tjn
2006261457131036951,2025-12-31 07:09:40+00:00,0,"Sedang difase tuku kopi 20ewu punjul wani mbayar dewe, tuku kopi 5ewu nggawe duwek e arek"" sek",2006261457131036951,,,in,,0,0,0,https://x.com/pandhuduk/status/2006261457131036951,1257603335739158528,pandhuduk
2006258309666652622,2025-12-31 07:07:13+00:00,0,"@kkittyru udahh gittt, menurut ku kalo kopi lebih strong calf nah dia tuh teksturnya creamy, kalo tuku lebih ke gula aren gitu, cuman misal mau lebih berasa kopinya bisa double shot 👍🏻👍🏻",2006260839507243165,,kkittyru,in,,0,1,0,https://x.com/wooriebear/status/2006260839507243165,1509538957679157249,wooriebear
2006255534203400438,2025-12-31 06:46:08+00:00,0,"Promo shopee silakan klaim sekarang

Kopi Calf
https://t.co/9JZ29zIs09

Kopi Tuku
https://t.co/vkZDvhSw1K

Kopi Philosophy
https://t.co/Q7X7vX5fiP

Kopi Kenangan
https://t.co/W98Ul1yEow

Janji Jiwa
https://t.co/4Ruwz0dceq",2006255534203400438,,,in,,0,0,0,https://x.com/ike_tjn/status/2006255534203400438,513346093,ike_tjn
2006253809417478657,2025-12-31 06:39:17+00:00,0,"Tetap bertahan di【そら】/ Sora–nya @heykama_ setelah kacamata hilang 4 bulan lalu🙏🏻

Menyempatkan ke offline store, dapet bonus kopi tuku! 
Thanks min, luv heykama🙏🏻 https://t.co/sMROtn1M2P",2006253809417478657,https://pbs.twimg.com/media/G9elNBiWcAAFOey.jpg,,in,,0,0,0,https://x.com/AsteraceaeCS/status/2006253809417478657,1248935624624574464,AsteraceaeCS
2006248768140959979,2025-12-31 06:19:15+00:00,1,"Makan siang udah, nanti jam 3an keluar sebentar ke kopi Tuku terdekat, abis itu pulang leyeh-leyeh dikamar sampe ketiduran, syukur-syukur ujan lebat kayak semalem wkwk",2006248768140959979,,,in,,0,0,0,https://x.com/abang_gembull/status/2006248768140959979,887944139970457604,abang_gembull
2006003601915728217,2025-12-31 05:16:36+00:00,0,"@baseconvo demi keluarga
demi semangkuk bakso
demi segelas kopi tuku
demi ubi cilembu
demi ayam geprek sambal ijo
demi traveling

apapun yg bikin aku bahagia,",2006233004025471392,,baseconvo,in,,0,0,0,https://x.com/ayuagassi/status/2006233004025471392,899573357909204994,ayuagassi
2005571850857062904,2025-12-31 04:54:40+00:00,0,@twistie_donut Gak ada lg bub. Selain kopi tuku 🫩 standar bgt soalnya makanannya,2006227482417192983,,twistie_donut,in,,0,1,0,https://x.com/skadinthoughts/status/2006227482417192983,1909545521905291264,skadinthoughts
2006188380275777651,2025-12-31 02:19:17+00:00,0,"POINT COFFEE

PROMO TAHUN BARU! Buruan cek super deals Duo Frappe buat kopi seenak ini! Rugi kalo ga dimanfaatin!🫶🏻😭🧋

✨VOUCHER DISKON RAME2 sd 100RB

Klaim voucher 100%
👉 https://t.co/2ukygQ64h9 

gofood gacoan desember shopeepay kopken janji jiwa tomoro fore tahun baru tuku https://t.co/SWQuGEc0Mh",2006188380275777651,https://pbs.twimg.com/media/G9dpsjbaUAAPoLp.jpg,,in,,0,0,0,https://x.com/bestbuybestie/status/2006188380275777651,1735456245304426496,bestbuybestie
2006169045192651222,2025-12-31 01:02:27+00:00,0,"🧕🏻: km lebih suka kopi apa non kopi
me : sebenernya suka kopi bu, cm lg ngurangin ksrna aslam suka kambuh akhir” ini
👱🏼‍♂️: kopi tuku atau mana? 
me : point pak

and ga ekspek percakapan kecil yg aku anggap sepele malah diinget sama mereka, hari ini lgsg dibeliin coklat point😭",2006169045192651222,,,in,,1,0,0,https://x.com/feelinluckygurl/status/2006169045192651222,1720828016732094464,feelinluckygurl
2006155673457877074,2025-12-31 00:09:19+00:00,0,"Promo Shopeefood

Mie Gacoan
https://t.co/YmslaMcWhD

Kopi Tuku
https://t.co/MoPzQK8lX5

HokBen
https://t.co/zur8MYV8GB

SeIndonesia
https://t.co/LoZcUFxZNF

Mang Katsu
https://t.co/P7OEJP1ALo

Ayam Keprabon
https://t.co/nkOqduZYp0

Ayam Bang Dava
https://t.co/M1yn2tG8Mr https://t.co/rLPEjgiMfG",2006155673457877074,https://pbs.twimg.com/media/G9dL8nKaYAEfYnl.jpg,,in,,0,0,0,https://x.com/3esihma/status/2006155673457877074,1847151278776111104,3esihma
2006059929443131729,2025-12-30 17:48:52+00:00,0,"Wailah sebelum ada itu yang namanya tuku nenek gua yang udah mati juga udah buat kopi susu gula aren

Bulan lalu tumbler tuku, sekarang founder tuku.",2006059929443131729,,,in,,0,1,1,https://x.com/malfydh/status/2006059929443131729,1645865515582357506,malfydh
2006052077529911326,2025-12-30 17:17:40+00:00,0,"Tetiba bgt bm kopi tuku jam segini? 
Gila ape lu ya ra?",2006052077529911326,,,in,,0,0,0,https://x.com/raratamtama/status/2006052077529911326,1447951392514084866,raratamtama
2006046514552909987,2025-12-30 16:55:34+00:00,0,Kopi Tuku bisa dipesan via https://t.co/dgOMYRvUGw telp 085 100 5 999 85 sms/WA/telegram 082325797999 LINE ID pesansaja #kopituku https://t.co/JU8mCBNh3a,2006046514552909987,https://pbs.twimg.com/media/G9boq3hbwAA3Phc.jpg,,in,,0,0,0,https://x.com/PesanSaja/status/2006046514552909987,394565449,PesanSaja
2006043699403465114,2025-12-30 16:44:23+00:00,0,"Rekomendasi kopi dari orang yang ga begitu suka ngopi tapi sesekali pengen nyobain kopi yang ga zonk dan pahitnya masih bisa ditolerir utk pemula plus yg gabegitu suka manis:

1. Kopi tuku
2. Salted latte ovamaltine point coffee (less sugar ajaah)",2006043699403465114,,,in,,0,1,0,https://x.com/180km_pjs/status/2006043699403465114,1220124781195886592,180km_pjs
2006042485890437411,2025-12-30 16:39:33+00:00,0,Aslinya gabisa ngebedain rasa rasa kopi bedanya merk a b c kek samaa semua. Emang lidah noob ini:”) tapiiii kopi tuku tuh surprisingly bisa bedaa gt di lidah jadinya one of my favorit. Terusss nih baru nemuin kopi lagii yg ku sukak: salted latte ovamaltine nya point🥹🥹👍🏻 lovyu,2006042485890437411,,,in,,1,0,0,https://x.com/180km_pjs/status/2006042485890437411,1220124781195886592,180km_pjs
2006037894532649330,2025-12-30 16:21:19+00:00,0,Kemarin tumbler tuku sekarang kopi makjay.. The nuruls emang pantesnya minum janji jiwa aja supaya tetep waras,2006037894532649330,,,in,,0,0,0,https://x.com/fookinfuego/status/2006037894532649330,202653477,fookinfuego
2005981983953055911,2025-12-30 12:39:08+00:00,1,dipikir2 tuku sedekah banget dah 23k dpt a cup of coffee yg ngopi bgt dan uda include ppn,2005981983953055911,,,in,,0,2,0,https://x.com/auprico0t/status/2005981983953055911,1289367674867204097,auprico0t
2005976556095820102,2025-12-30 12:32:36+00:00,0,@zerobakwan enaaaak dia kopi to go gw selain Tuku karena tipikal yg kopinya kental &amp; strong,2005980338326290653,,zerobakwan,in,,0,1,0,https://x.com/yumafisipol/status/2005980338326290653,1874739689124700160,yumafisipol
2005975722561790364,2025-12-30 12:14:16+00:00,0,"Turut prihatin..

Iku tondo e kon dikon leren mabuk. Opo maneh mabuk e ambe arek lananh, wes ngerti lanang akeh taek e. Karuan tumbas kopi tuku sek enak, murah, malah alco.",2005975722561790364,,,in,,0,0,0,https://x.com/volstaiggen13/status/2005975722561790364,1631174664491012097,volstaiggen13
2005970058166796405,2025-12-30 11:51:45+00:00,2,Kopi Fore sm Tuku itu pencahar terbaik sih.,2005970058166796405,,,in,,0,0,1,https://x.com/MakahindaP/status/2005970058166796405,1844229900120801280,MakahindaP
2005967218115547185,2025-12-30 11:40:28+00:00,0,Pengen kopi tuku,2005967218115547185,,,in,,0,0,1,https://x.com/DaffaFuture/status/2005967218115547185,1644286464,DaffaFuture
2005943325707137518,2025-12-30 10:29:46+00:00,0,"Abis makan kita mengopi nyobain kopi Makmur Jaya (Makjay) kopi viral mirip TUKUUU kalo di jeketi, since gua suka tuku ratenya 9,5/10 kopinya enak tapi tempatnya kecil tapi lebih kecil tuku cipete tempatnya wkwk https://t.co/lx0CfsDFYu",2005949424103465427,https://pbs.twimg.com/media/G9aQWl_agAAdXEM.jpg,maninscrub,in,,0,1,0,https://x.com/maninscrub/status/2005949424103465427,1856891626263908353,maninscrub
2005615281574670547,2025-12-29 12:22:00+00:00,0,"gw plenger, sepaneng, puyeng baca novel + nyari data....gw mau nyalahin kopi tuku yg ak minum 😞",2005615281574670547,,,in,,0,2,0,https://x.com/trustfundbaabyy/status/2005615281574670547,1760488381400985600,trustfundbaabyy
2005612823918047579,2025-12-29 12:12:14+00:00,0,"Kemarin pas di Bandung nyobain kopi adat sana apalagi kalo buka Makjay...

Turns out rasanya too sweet and too creamy wkwkwkwk selera sih yaaaa tapi bagi gue tetep KST Tuku pemenangnyaaa 😌😌",2005612823918047579,,,in,,0,0,0,https://x.com/HeygurlLeo/status/2005612823918047579,1469506684393381897,HeygurlLeo
2005606891381232109,2025-12-29 11:48:39+00:00,5,di manapun tetap harus mampir kopi tuku https://t.co/vCi8vOjCNB,2005606891381232109,https://pbs.twimg.com/media/G9VY1JWa0AEiiAK.jpg,,in,,0,1,1,https://x.com/ifanahlaziraf/status/2005606891381232109,114877015,ifanahlaziraf
2005594339045749006,2025-12-29 11:01:35+00:00,1,@capekafein kudu banget ta tuku es kopi 9k di foto?,2005595044913479911,,capekafein,in,,0,0,0,https://x.com/escoksu/status/2005595044913479911,1650613920787496966,escoksu
2005536792846758256,2025-12-29 07:35:02+00:00,0,@priveabil Ayo ke kopi tuku,2005543066808283393,,priveabil,in,,0,0,0,https://x.com/Anthony505_/status/2005543066808283393,1409464176859238403,Anthony505_
2005540300597715313,2025-12-29 07:24:03+00:00,2,Nanti ke kopi tuku enak kali ya?,2005540300597715313,,,in,,0,2,0,https://x.com/Anthony505_/status/2005540300597715313,1409464176859238403,Anthony505_
2005534499183223156,2025-12-29 07:01:00+00:00,0,"jujurrr tuku emg enak cok (dibandingkan dgn kopi"" di smg yg cenderung manis doang). ishh dmn lah ya kopi di smg ini yg kopsu nya berasa KOPI gt..",2005534499183223156,,,in,,0,1,0,https://x.com/lilseleno/status/2005534499183223156,1227076297962057728,lilseleno
2005533080728289465,2025-12-29 06:55:22+00:00,0,"POINT COFFEE

INFO NGOPI MURAH! Jgn lupa ada PROMO Double Signature buat kopi seenak ini! Rugi bgt kalo ga dimanfaatin! 🫶🏻😭

✨VOUCHER DISKON RAME2 sd 100RB

Klaim voucher 100%
👉https://t.co/P6rK9m34Co 

gofood gacoan desember shopeepay kopken janji jiwa tomoro fore hidden tuku https://t.co/ckVCSfdyGq",2005533080728289465,https://pbs.twimg.com/media/G9UVtGgbIAAY4iy.jpg,,in,,0,0,0,https://x.com/bestbuybestie/status/2005533080728289465,1735456245304426496,bestbuybestie
2005517662802346240,2025-12-29 05:54:06+00:00,0,"dah lama bgt ga ngopi semenjak aslam ku kambuh2 trs keknya terakhir 2 bulanan yg lalu minum tuku lgsg kambuh sekambuh2nya dan sampe skrg blm berani beli kopi lagi😭

mgkn bikin sendiri aja kali yaa wkwk",2005517662802346240,,,in,,1,0,0,https://x.com/bubleteah/status/2005517662802346240,2430515054,bubleteah
2005460388469510605,2025-12-29 05:29:09+00:00,0,"@Diclofenact @muncorner Tau kopi susu nya ""Jago"" or pernah nyoba? Rasa kopinya sih menurut aku mirip mirip cuma agak lebih strong aja.. Tapi ga sampe sepait atau se strong ""Tuku"" kok... Nah kalo misal masih suka kopi di range segitu, keknya bakal oke untuk di coba.. tp kalo.....",2005511384218689868,,Diclofenact,in,,0,1,0,https://x.com/acid_lambung/status/2005511384218689868,1990424345852997632,acid_lambung
2005503033548091497,2025-12-29 04:55:58+00:00,0,kangen kopi calf dah gua wkwkwkwk kmren di bandung juga gak sempet ke tuku wkwkwk,2005503033548091497,,,in,,0,1,0,https://x.com/haiakuolaaff/status/2005503033548091497,1313893890601041920,haiakuolaaff
2005496207314207020,2025-12-29 04:28:50+00:00,0,"TOMORO COFFEE😭

Promo Desember gaada lawan guys! Ya kali only 15RIBU? Cek buruan deals up to 30% buruan! Mantep bgt hari ini🙀

✨DISKON 20RIBU

Klaim Voucher 55%
👉 https://t.co/rIxQzUnrAk

fore shopeefood info kode richeese gacoan spay tuku tumbler kopken point janji jiwa https://t.co/0Sn7xRABfi",2005496207314207020,https://pbs.twimg.com/media/G9T0KwkagAAwtPr.jpg,,in,,0,0,0,https://x.com/bestbuybestie/status/2005496207314207020,1735456245304426496,bestbuybestie
2005496071943037356,2025-12-29 04:28:18+00:00,0,"TOMORO COFFEE😭

Promo Desember gaada lawan guys! Ya kali only 15RIBU? Cek buruan deals up to 30% buruan! Mantep bgt hari ini🙀

✨DISKON 20RIBU

Klaim Voucher 55%
👉 https://t.co/rIxQzUnrAk

fore shopeefood info kode richeese gacoan spay tuku tumbler kopken point janji jiwa https://t.co/v1KhgwZ8RH",2005496071943037356,https://pbs.twimg.com/media/G9TzythbgAAzS_G.jpg,,in,,0,0,0,https://x.com/bestbuybestie/status/2005496071943037356,1735456245304426496,bestbuybestie
2005484912179294278,2025-12-29 03:43:57+00:00,0,"Akan ku hadapi akhir tahun yang gedebag gedebug ini, tapi bentar beli kopi tuku dulu",2005484912179294278,,,in,,0,9,0,https://x.com/tickleyum/status/2005484912179294278,1272758090958430208,tickleyum
2005483737396760727,2025-12-29 03:39:31+00:00,0,"kopi tuku
https://t.co/djy1NsBart

shihlin
https://t.co/O5I9moEB7H https://t.co/fWPmsvbanL",2005483793491378601,https://pbs.twimg.com/media/G9TosZWa0AATZM7.jpg,dyexpl0rer,in,,0,1,0,https://x.com/dyexpl0rer/status/2005483793491378601,1911673721661571072,dyexpl0rer
2005471475953008694,2025-12-29 02:50:34+00:00,0,"Pagi hari dipenghujung tahun..
Udah ""dirampok"" aja ama dokgi and kopi tuku~

Wk wk

(persiapan mudik padahal cuma 4hari doang di kampung)",2005471475953008694,,,in,,0,0,0,https://x.com/minamiiiw/status/2005471475953008694,77942362,minamiiiw
2005461242157416938,2025-12-29 02:09:54+00:00,23,"- belajar hal baru tiap hari
- jalan kaki minimal 10 ribu langkah, atau
- lari biasanya 5k doang
- beli kopi enak sesekali (tuku, fore, calf)
kalau di bandung makjay hehe",2005461242157416938,,,in,,0,0,8,https://x.com/karirfess/status/2005461242157416938,1314840619378896896,karirfess
2005460431721402824,2025-12-29 02:06:41+00:00,0,"List Promo Shopeefood ⏬ 

Momoyo
https://t.co/6vO4XNRcWW

Tomoro Coffee
https://t.co/LFXz94KHea

Mie Gacoan
https://t.co/rvb4yMwZj0

Kopi Tuku
https://t.co/t4nzXTzo85

HokBen
https://t.co/5PF0raKbmY

Belikopi
https://t.co/gMVDAAKKdx

Richeese Factory
https://t.co/k7YQ32J7Gv https://t.co/wT1uhLYQx4",2005460431721402824,https://pbs.twimg.com/media/G9TToTsbYAE9Cwj.jpg,,in,,0,0,0,https://x.com/m_mola9591/status/2005460431721402824,1882643851107848192,m_mola9591
2005449359220187640,2025-12-29 01:22:41+00:00,4,First time antri beli kopi tuku di store langsung. Mantap 👍👍👍,2005449359220187640,,,in,,1,0,0,https://x.com/sweetdreams9514/status/2005449359220187640,1833761148430327808,sweetdreams9514
2005443794557411380,2025-12-29 01:00:34+00:00,0,"@kurirazri Adek, ayo kita jajan kopi tuku traktir aku ya",2005443794557411380,,Azriijah,in,,0,1,0,https://x.com/KULTUSKAN_/status/2005443794557411380,1892573911826714624,KULTUSKAN_
2005251156780699652,2025-12-29 00:19:39+00:00,0,@6_arung Toko Kopi TUKU.,2005433497083937038,,6_arung,in,,0,1,0,https://x.com/26Ceicei/status/2005433497083937038,124639815,26Ceicei
2005285624207839608,2025-12-28 23:20:49+00:00,0,"@wijayasasnaaa Kalo famima kopi seliternya bisa dadakannn
Ku baru tau juga tuku gabisa dadakan",2005418690335084977,,wijayasasnaaa,in,,0,1,0,https://x.com/happyaiss/status/2005418690335084977,223795812,happyaiss
2005362438762594462,2025-12-28 19:37:17+00:00,0,Kopi Tuku bisa dipesan via https://t.co/dgOMYRwsw4 telp 085 100 5 999 85 sms/WA/telegram 082325797999 LINE ID pesansaja #kopituku https://t.co/AB37JGHOga,2005362438762594462,https://pbs.twimg.com/media/G9R6gffasAA9Jif.jpg,,in,,0,0,0,https://x.com/PesanSaja/status/2005362438762594462,394565449,PesanSaja
2005325588656263291,2025-12-28 17:10:52+00:00,0,kopi susu tuku kenapaa kamuuu enakkk bgtttt siiiiiiiiiiii 😭,2005325588656263291,,,in,,0,0,0,https://x.com/dabaiksir/status/2005325588656263291,1721827477,dabaiksir
2005295677501493705,2025-12-28 16:49:55+00:00,0,@Gardenie13 @tiiwwwww @66lhcs Jajanin gue kopi tuku dong 🤣🤣,2005320319528288386,,Gardenie13,in,,0,1,0,https://x.com/khotimaajah/status/2005320319528288386,1706804383760207872,khotimaajah
2005314923929403626,2025-12-28 16:28:29+00:00,0,"Gimana caranya buat cepet tidur,?? Kebiasahaan lembur pas liburan ini 😭

Gimana ya??? 😭😭😭 

Besok pingin makan chikuro atau kopi tuku deh 🥲🥲 tp knpa jauh jauh bngt yaaa. Bisa ga sih setiap mall ada  chikuro dan kopi tuku??",2005314923929403626,,,in,,0,0,0,https://x.com/teazzitea/status/2005314923929403626,1237087754619473920,teazzitea
2005314584220156333,2025-12-28 16:27:08+00:00,1,"td gue belanja bulanan trs mau mampir ke tuku buat beli kopi mingguan, eh lupa tuku tutupnya jam 9😔💔",2005314584220156333,,,in,,0,0,0,https://x.com/nasiypadank/status/2005314584220156333,149459291,nasiypadank
2005285741400871319,2025-12-28 15:35:16+00:00,0,"@Realmadrpid BENER!! tuku sih another level ya rasa kopinya, kalau kopi lainnya yang kamu sebutin sih aku belum pernah coba

kalau americano aku sukanya beli di kopken, kalau kopsu aku di point atau family mart hehe",2005301533064507555,,ztownitboy,in,,0,1,0,https://x.com/kalsukabobo/status/2005301533064507555,1987910849378521088,kalsukabobo
2005295335011394042,2025-12-28 15:10:39+00:00,0,seenak apasih tuku.. di lidah gua smua kopi terasa sama aja,2005295335011394042,,,in,,0,1,0,https://x.com/krhaia/status/2005295335011394042,1682621487717683202,krhaia
2005283885182234887,2025-12-28 14:25:09+00:00,0,"Open PO TUKUCUR Kopi Tuku 1 Liter all varian ; Jakarta - Medan ( Hand Cary )

Close besok pagi (karena pesawat siang)
Ready ETA : 29 Desember - 18.00 pm 
Medan Kota : ( Pick up sendiri / di kirim lewat gojek )

Yg minat boleh dm atau WA ke 085814556676
#zonauang #KopiTuku #medan",2005283885182234887,,,in,,0,0,0,https://x.com/meyssinaga/status/2005283885182234887,75968934,meyssinaga
2005279590013665282,2025-12-28 14:08:05+00:00,31,"pokonya mau bilang makasih banyak sama manusia ini yang awalnya ke tuku dadakan sampe akhirnya jadi partner gass kalo lagi gabut,sampe menuhin salah satu keinginan aing buat camp dan di ayoin sama manusia ini, mari kita lanjutkan misi penjelajahan tempat kopi yang lainnya https://t.co/CBL6L4DKHL",2005279590013665282,https://pbs.twimg.com/media/G9QvJi-aQAAAz3y.jpg,,in,,0,4,0,https://x.com/dikadikayoo/status/2005279590013665282,1115210896622534656,dikadikayoo
2005279085069815886,2025-12-28 14:06:04+00:00,0,Kangen Tuku bgtt. Dari sakit sampai sekarang udh ga minum kopi atau pun matcha. Kangen iihh.,2005279085069815886,,,in,,0,1,0,https://x.com/VioletPils/status/2005279085069815886,70899559,VioletPils
2005233562308497534,2025-12-28 12:17:46+00:00,0,"@mercusuarbiru @sbyfess jujur ak ga terlalu suka kopinya tuku kak dan ini jg menurutku kureng hehe krn ak lebih suka kopi yg strong, tp dua2nya oke kok kalo emg basicnya suka yg creamy",2005251830704697815,,mercusuarbiru,in,,0,0,0,https://x.com/dumpsashy/status/2005251830704697815,1239543997967683584,dumpsashy
2005236270193389980,2025-12-28 11:15:56+00:00,0,"Masuk tuku antri tiba tiba keceplosan kopi susu keluarganya satu kak 😭, niat gw Mao ngomong kopi susu tetangga jing ngapa jadi keluarga 😭😭😭😭😭😭 https://t.co/M2tNiLc5IY",2005236270193389980,https://pbs.twimg.com/media/G9QHwjNaMAA7vxT.jpg,,in,,0,0,0,https://x.com/warmindo24hour/status/2005236270193389980,1619770286790045697,warmindo24hour
2005195988664012985,2025-12-28 09:40:49+00:00,0,"@I_deenn Makjay rasanya konsisten, tuku beda cabang bisa beda profil rasa, ada yg lebih kopi ada yg lebih creamy",2005212333086478824,,I_deenn,in,,0,0,0,https://x.com/putraiqbal94/status/2005212333086478824,840975624239964160,putraiqbal94
2005206988427497941,2025-12-28 09:19:35+00:00,0,"Tuku kopi nang warung kopine kancaku dewe, raono parkire blas, eeh driver njaluk rongewu ngakune parkir, padahal yo reguler udu hemat 🤣",2005206988427497941,,,in,,0,1,0,https://x.com/kattipoasmaji/status/2005206988427497941,358696822,kattipoasmaji
2005205071177654657,2025-12-28 09:16:24+00:00,0,"gapapa hidup sebercanda itu yang penting di rumah ada stock kopi tuku

btw dengkul gue langsung biru bajingan https://t.co/0lBONxEXln",2005206187344793991,https://pbs.twimg.com/media/G9PsZUaaQAAak4S.jpg,youshinou,in,,0,1,0,https://x.com/youshinou/status/2005206187344793991,715512468269707265,youshinou
2005189866783719829,2025-12-28 08:13:57+00:00,1,"@namikay_v Kalau liat kopi susu gula aren inget tuku. 

Ka Namii pernah cobaa gaa? 

Aku lagi kena virus ketagihan Tuku tapi earl grey nya sihh",2005190470394331241,,namikay_v,in,,0,1,0,https://x.com/kanae_risa/status/2005190470394331241,1984947955523293184,kanae_risa
2005181678072087027,2025-12-28 07:39:01+00:00,2,"Open PO TUKUCUR Kopi Tuku 1 Liter all variab ; Jakarta - Medan ( Hand Cary )

Close besok pagi (karena pesawat siang)
Ready ETA : 29 Desember - 18.00 pm 
Medan Kota : ( Pick up sendiri / di kirim lewat gojek )

Yg minat boleh dm atau WA ke 085814556676
#zonauang #KopiTuku #medan",2005181678072087027,,,in,,0,0,2,https://x.com/meyssinaga/status/2005181678072087027,75968934,meyssinaga
